,st_name,st_date,st_place,st_knownfor,st_awards_wins,st_awards_nominations,st_link,st_awards_link
358,Rainn Wilson,1/20/66,"Seattle, Washington, USA","['The Office', 'Super', 'My Super Ex-Girlfriend', 'Juno']",7,19,https://www.imdb.com/name/nm0933988/?ref_=adv_li_st_1,https://www.imdb.com/name/nm0933988/awards?ref_=nm_ql_2
359,Dakota Fanning,2/23/94,"Conyers, Georgia, USA","['War of the Worlds', 'I Am Sam', 'Man on Fire', 'Coraline']",17,29,https://www.imdb.com/name/nm0266824/?ref_=adv_li_st_1,https://www.imdb.com/name/nm0266824/awards?ref_=nm_ql_2
360,Norman Reedus,1/6/69,"Hollywood, Florida, USA","['The Walking Dead', 'The Boondock Saints', 'Blade II', 'The Boondock Saints II: All Saints Day']",4,5,https://www.imdb.com/name/nm0005342/?ref_=adv_li_st_1,https://www.imdb.com/name/nm0005342/awards?ref_=nm_ql_2
361,Willem Dafoe,7/22/55,"Appleton, Wisconsin, USA","['Spider-Man', 'The Grand Budapest Hotel', 'Shadow of the Vampire', 'Antichrist']",69,80,https://www.imdb.com/name/nm0000353/?ref_=adv_li_st_1,https://www.imdb.com/name/nm0000353/awards?ref_=nm_ql_2
362,Marion Cotillard,9/30/75,"Paris, France","['La Vie en Rose', 'Inception', 'Two Days, One Night', 'Rust and Bone']",78,114,https://www.imdb.com/name/nm0182839/?ref_=adv_li_st_1,https://www.imdb.com/name/nm0182839/awards?ref_=nm_ql_2
363,Abigail Breslin,4/14/96,"New York City, New York, USA","['Little Miss Sunshine', 'August: Osage County', 'Definitely, Maybe', 'Signs']",25,32,https://www.imdb.com/name/nm1113550/?ref_=adv_li_st_1,https://www.imdb.com/name/nm1113550/awards?ref_=nm_ql_2
364,Carla Gugino,8/29/71,"Sarasota, Florida, USA","['Watchmen', ""Gerald's Game"", 'American Gangster', 'San Andreas']",3,9,https://www.imdb.com/name/nm0001303/?ref_=adv_li_st_1,https://www.imdb.com/name/nm0001303/awards?ref_=nm_ql_2
365,Paul Rust,4/12/81,"Le Mars, Iowa, USA","['Inglourious Basterds', 'I Love You, Beth Cooper', 'Love', 'Arrested Development']",0,2,https://www.imdb.com/name/nm1770256/?ref_=adv_li_st_1,https://www.imdb.com/name/nm1770256/awards?ref_=nm_ql_2
366,Jaime King,4/23/79,"Omaha, Nebraska, USA","['My Bloody Valentine', 'Sin City', 'White Chicks', 'Pearl Harbor']",1,4,https://www.imdb.com/name/nm0454809/?ref_=adv_li_st_1,https://www.imdb.com/name/nm0454809/awards?ref_=nm_ql_2
367,Maarten Stevenson,NA,NA,"['Valhalla Rising', 'Case Histories', 'Dirt Road to Lafayette', 'Waterloo Road']",NA,NA,https://www.imdb.com/name/nm3063003/?ref_=adv_li_st_1,https://www.imdb.com/name/nm3063003/awards?ref_=nm_ql_2
368,Kristen Stewart,4/9/90,"Los Angeles, California, USA","['Snow White and the Huntsman', 'The Twilight Saga: Breaking Dawn - Part 2', 'The Twilight Saga: Breaking Dawn - Part 1', 'The Twilight Saga: New Moon']",48,67,https://www.imdb.com/name/nm0829576/?ref_=adv_li_st_1,https://www.imdb.com/name/nm0829576/awards?ref_=nm_ql_2
369,Steve Martin,8/14/45,"Waco, Texas, USA","['Roxanne', 'L.A. Story', 'The Jerk', 'Bowfinger']",23,43,https://www.imdb.com/name/nm0000188/?ref_=adv_li_st_1,https://www.imdb.com/name/nm0000188/awards?ref_=nm_ql_2
370,Radha Mitchell,11/12/73,"Melbourne, Victoria, Australia","['Silent Hill', 'Man on Fire', 'Rogue', 'Pitch Black']",22,14,https://www.imdb.com/name/nm0593664/?ref_=adv_li_st_1,https://www.imdb.com/name/nm0593664/awards?ref_=nm_ql_2
371,Danny McBride,12/29/76,"Statesboro, Georgia, USA","['Pineapple Express', 'Vice Principals', 'Up in the Air', 'This Is the End']",2,16,https://www.imdb.com/name/nm1144419/?ref_=adv_li_st_1,https://www.imdb.com/name/nm1144419/awards?ref_=nm_ql_2
372,Tony Hale,9/30/70,"West Point, New York, USA","['Arrested Development', 'Veep', 'American Ultra', 'Stranger Than Fiction']",7,23,https://www.imdb.com/name/nm0355024/?ref_=adv_li_st_1,https://www.imdb.com/name/nm0355024/awards?ref_=nm_ql_2
373,Michael Cera,6/7/88,"Brampton, Ontario, Canada","['Superbad', 'Juno', 'Scott Pilgrim vs. the World', ""Nick and Norah's Infinite Playlist""]",7,26,https://www.imdb.com/name/nm0148418/?ref_=adv_li_st_1,https://www.imdb.com/name/nm0148418/awards?ref_=nm_ql_2
374,Alex Descas,1958-0-0,NA,"['The Limits of Control', 'Coffee and Cigarettes', 'Trouble Every Day', ""S'en fout la mort""]",0,1,https://www.imdb.com/name/nm0220976/?ref_=adv_li_st_1,https://www.imdb.com/name/nm0220976/awards?ref_=nm_ql_2
375,Mary Elizabeth Winstead,11/28/84,"Rocky Mount, North Carolina, USA","['10 Cloverfield Lane', 'Scott Pilgrim vs. the World', 'Smashed', 'Live Free or Die Hard']",4,19,https://www.imdb.com/name/nm0935541/?ref_=adv_li_st_1,https://www.imdb.com/name/nm0935541/awards?ref_=nm_ql_2
376,Dennis Quaid,4/9/54,"Houston, Texas, USA","['The Day After Tomorrow', 'Far from Heaven', 'Frequency', 'Innerspace']",11,27,https://www.imdb.com/name/nm0000598/?ref_=adv_li_st_1,https://www.imdb.com/name/nm0000598/awards?ref_=nm_ql_2
377,Mickey Rourke,9/16/52,"Schenectady, New York, USA","['The Wrestler', 'Sin City', 'Angel Heart', 'Iron Man 2']",38,38,https://www.imdb.com/name/nm0000620/?ref_=adv_li_st_1,https://www.imdb.com/name/nm0000620/awards?ref_=nm_ql_2
378,Jason Statham,7/26/67,"Shirebrook, Derbyshire, England, UK","['Crank', 'Furious 7', 'Spy', 'The Meg']",1,3,https://www.imdb.com/name/nm0005458/?ref_=adv_li_st_1,https://www.imdb.com/name/nm0005458/awards?ref_=nm_ql_2
379,Sergej Trifunovic,9/2/72,"Mostar, Bosnia and Herzegovina, Yugoslavia","['Srpski film', 'Next', 'War, Inc.', 'The Whistleblower']",NA,NA,https://www.imdb.com/name/nm0872729/?ref_=adv_li_st_1,https://www.imdb.com/name/nm0872729/awards?ref_=nm_ql_2
380,Andrew Garfield,8/20/83,"Los Angeles, California, USA","['The Social Network', 'Hacksaw Ridge', 'The Amazing Spider-Man 2', 'The Amazing Spider-Man']",18,81,https://www.imdb.com/name/nm1940449/?ref_=adv_li_st_1,https://www.imdb.com/name/nm1940449/awards?ref_=nm_ql_2
381,Nicolas Cage,1/7/64,"Long Beach, California, USA","['Face/Off', 'Leaving Las Vegas', 'The Rock', 'Next']",46,67,https://www.imdb.com/name/nm0000115/?ref_=adv_li_st_1,https://www.imdb.com/name/nm0000115/awards?ref_=nm_ql_2
382,Natasha Yarovenko,7/23/79,"Odessa, Ukrainian SSR, USSR [now Ukraine]","['Room in Rome', 'Aftershock', 'Diary of a Nymphomaniac', 'Las aventuras del capitán Alatriste']",1,1,https://www.imdb.com/name/nm1388067/?ref_=adv_li_st_1,https://www.imdb.com/name/nm1388067/awards?ref_=nm_ql_2
383,Amanda Bynes,4/3/86,"Thousand Oaks, California, USA","['Hairspray', ""She's the Man"", 'What a Girl Wants', 'Easy A']",9,19,https://www.imdb.com/name/nm0004789/?ref_=adv_li_st_1,https://www.imdb.com/name/nm0004789/awards?ref_=nm_ql_2
384,Mélissa Désormeaux-Poulin,NA,NA,"['Incendies', 'Gabrielle', 'Omert_', '_ vos marques, party!']",1,2,https://www.imdb.com/name/nm0246386/?ref_=adv_li_st_1,https://www.imdb.com/name/nm0246386/awards?ref_=nm_ql_2
385,Michelle Williams,9/9/80,"Kalispell, Montana, USA","['Blue Valentine', 'My Week with Marilyn', 'Take This Waltz', 'Manchester by the Sea']",41,135,https://www.imdb.com/name/nm0931329/?ref_=adv_li_st_1,https://www.imdb.com/name/nm0931329/awards?ref_=nm_ql_2
386,Tim Allen,6/13/53,"Denver, Colorado, USA","['Toy Story', 'Home Improvement', 'Galaxy Quest', 'The Santa Clause']",23,34,https://www.imdb.com/name/nm0000741/?ref_=adv_li_st_1,https://www.imdb.com/name/nm0000741/awards?ref_=nm_ql_2
387,Rebecca Hall,5/3/82,"London, England, UK","['Vicky Cristina Barcelona', 'The Town', 'The Prestige', 'Christine']",11,28,https://www.imdb.com/name/nm0356017/?ref_=adv_li_st_1,https://www.imdb.com/name/nm0356017/awards?ref_=nm_ql_2
388,Salma Hayek,9/2/66,"Coatzacoalcos, Veracruz, Mexico","['Frida', 'Desperado', 'Wild Wild West', 'Savages']",17,43,https://www.imdb.com/name/nm0000161/?ref_=adv_li_st_1,https://www.imdb.com/name/nm0000161/awards?ref_=nm_ql_2
389,Garrett Hedlund,9/3/84,"Roseau, Minnesota, USA","['Tron', 'Mudbound', 'On the Road', 'Four Brothers']",4,7,https://www.imdb.com/name/nm1330560/?ref_=adv_li_st_1,https://www.imdb.com/name/nm1330560/awards?ref_=nm_ql_2
357,Rose Byrne,7/24/79,"Balmain, Sydney, New South Wales, Australia","['Spy', 'Insidious', 'Bridesmaids', 'Neighbors']",13,28,https://www.imdb.com/name/nm0126284/?ref_=adv_li_st_1,https://www.imdb.com/name/nm0126284/awards?ref_=nm_ql_2
358,Alan Tudyk,3/16/71,"El Paso, Texas, USA","['Rogue One', 'Firefly', 'I, Robot', ""A Knight's Tale""]",10,15,https://www.imdb.com/name/nm0876138/?ref_=adv_li_st_1,https://www.imdb.com/name/nm0876138/awards?ref_=nm_ql_2
359,Christian Bale,1/30/74,"Haverfordwest, Pembrokeshire, Wales, UK","['The Dark Knight', 'Batman Begins', 'American Hustle', 'Vice']",75,114,https://www.imdb.com/name/nm0000288/?ref_=adv_li_st_1,https://www.imdb.com/name/nm0000288/awards?ref_=nm_ql_2
360,Christina Aguilera,12/18/80,"Staten Island, New York City, New York, USA","['The Voice', 'Burlesque', 'Moulin Rouge!', 'The Emoji Movie']",30,91,https://www.imdb.com/name/nm0004694/?ref_=adv_li_st_1,https://www.imdb.com/name/nm0004694/awards?ref_=nm_ql_2
361,Liam Neeson,6/7/52,"Ballymena, Co. Antrim, Northern Ireland, UK","['Kinsey', ""Schindler's List"", 'The Grey', 'The A-Team']",22,42,https://www.imdb.com/name/nm0000553/?ref_=adv_li_st_1,https://www.imdb.com/name/nm0000553/awards?ref_=nm_ql_2
362,Kevin McKidd,8/9/73,"Elgin, Moray, Scotland, UK","['Dog Soldiers', 'Trainspotting', 'Kingdom of Heaven', ""Grey's Anatomy""]",3,5,https://www.imdb.com/name/nm0571727/?ref_=adv_li_st_1,https://www.imdb.com/name/nm0571727/awards?ref_=nm_ql_2
363,Geoffrey Rush,7/6/51,"Toowoomba, Queensland, Australia","[""The King's Speech"", 'Shakespeare in Love', 'Quills', 'Pirates of the Caribbean: The Curse of the Black Pearl']",46,78,https://www.imdb.com/name/nm0001691/?ref_=adv_li_st_1,https://www.imdb.com/name/nm0001691/awards?ref_=nm_ql_2
364,Nicola Peltz,1/9/95,"Westchester County, New York, USA","['Transformers: Age of Extinction', 'The Last Airbender', 'Back Roads', 'Bates Motel']",1,4,https://www.imdb.com/name/nm2443758/?ref_=adv_li_st_1,https://www.imdb.com/name/nm2443758/awards?ref_=nm_ql_2
365,Jerry O'Connell,2/17/74,"New York City, New York, USA","['Stand by Me', 'Kangaroo Jack', 'Sliders', 'Mission to Mars']",1,2,https://www.imdb.com/name/nm0005278/?ref_=adv_li_st_1,https://www.imdb.com/name/nm0005278/awards?ref_=nm_ql_2
366,Amber Tamblyn,5/14/83,"Santa Monica, California, USA","['The Sisterhood of the Traveling Pants', 'Joan of Arcadia', '127 Hours', 'The Grudge 2']",5,16,https://www.imdb.com/name/nm0848554/?ref_=adv_li_st_1,https://www.imdb.com/name/nm0848554/awards?ref_=nm_ql_2
367,Alice Eve,2/6/82,"London, England, UK","['Before We Go', ""She's Out of My League"", 'Star Trek Into Darkness', 'Men in Black 3']",NA,NA,https://www.imdb.com/name/nm1404408/?ref_=adv_li_st_1,https://www.imdb.com/name/nm1404408/awards?ref_=nm_ql_2
368,Zach Galifianakis,10/1/69,"Wilkesboro, North Carolina, USA","['The Hangover', 'Birdman or (The Unexpected Virtue of Ignorance)', 'Due Date', 'The Hangover Part III']",22,35,https://www.imdb.com/name/nm0302108/?ref_=adv_li_st_1,https://www.imdb.com/name/nm0302108/awards?ref_=nm_ql_2
369,Laurence Fishburne,7/30/61,"Augusta, Georgia, USA","['The Matrix', 'The Matrix Reloaded', 'Contagion', 'Mystic River']",24,68,https://www.imdb.com/name/nm0000401/?ref_=adv_li_st_1,https://www.imdb.com/name/nm0000401/awards?ref_=nm_ql_2
370,Rob Corddry,2/4/71,"Weymouth, Massachusetts, USA","['Warm Bodies', 'Hot Tub Time Machine 2', 'Childrens Hospital', 'Hot Tub Time Machine']",5,7,https://www.imdb.com/name/nm1117791/?ref_=adv_li_st_1,https://www.imdb.com/name/nm1117791/awards?ref_=nm_ql_2
371,José Luis García Pérez,1972-0-0,NA,"['Buried', 'Holmes & Watson. Madrid Days', 'Parenthesis', 'Cachorro']",2,5,https://www.imdb.com/name/nm0305825/?ref_=adv_li_st_1,https://www.imdb.com/name/nm0305825/awards?ref_=nm_ql_2
372,Jeff Branson,3/10/77,"St. Louis, Missouri, USA","['Supergirl', 'Supernatural', 'I Spit on Your Grave', 'Major Crimes']",1,2,https://www.imdb.com/name/nm0105226/?ref_=adv_li_st_1,https://www.imdb.com/name/nm0105226/awards?ref_=nm_ql_2
373,Rooney Mara,4/17/85,"Bedford, New York, USA","['Carol', 'The Girl with the Dragon Tattoo', 'The Social Network', 'Side Effects']",27,66,https://www.imdb.com/name/nm1913734/?ref_=adv_li_st_1,https://www.imdb.com/name/nm1913734/awards?ref_=nm_ql_2
374,Matthew Goode,4/3/78,"Exeter, Devon, England, UK","['Stoker', 'The Imitation Game', 'Watchmen', 'Chasing Liberty']",2,16,https://www.imdb.com/name/nm0328828/?ref_=adv_li_st_1,https://www.imdb.com/name/nm0328828/awards?ref_=nm_ql_2
375,Antony Langdon,5/14/68,"Leeds, Yorkshire, England, UK","['Velvet Goldmine', ""I'm Still Here"", ""Occident's March"", 'The Truth About Emanuel']",NA,NA,https://www.imdb.com/name/nm0486018/?ref_=adv_li_st_1,https://www.imdb.com/name/nm0486018/awards?ref_=nm_ql_2
376,Helen Mirren,7/26/45,"Hammersmith, London, England, UK","['RED', 'The Queen', 'Hitchcock', 'Gosford Park']",124,125,https://www.imdb.com/name/nm0000545/?ref_=adv_li_st_1,https://www.imdb.com/name/nm0000545/awards?ref_=nm_ql_2
377,Gemma Arterton,2/2/86,"Gravesend, Kent, England, UK","['Prince of Persia: The Sands of Time', 'Quantum of Solace', 'Clash of the Titans', 'The Voices']",2,9,https://www.imdb.com/name/nm2605345/?ref_=adv_li_st_1,https://www.imdb.com/name/nm2605345/awards?ref_=nm_ql_2
378,Jaden Smith,7/8/98,"Malibu, California, USA","['The Karate Kid', 'After Earth', 'The Pursuit of Happyness', 'The Day the Earth Stood Still']",8,20,https://www.imdb.com/name/nm1535523/?ref_=adv_li_st_1,https://www.imdb.com/name/nm1535523/awards?ref_=nm_ql_2
379,Maggie Gyllenhaal,11/16/77,"Lower East Side, Manhattan, New York City, New York, USA","['Secretary', 'The Dark Knight', 'Crazy Heart', 'Frank']",21,43,https://www.imdb.com/name/nm0350454/?ref_=adv_li_st_1,https://www.imdb.com/name/nm0350454/awards?ref_=nm_ql_2
380,Russell Brand,6/4/75,"Grays, Essex, England, UK","['Arthur', 'Forgetting Sarah Marshall', 'Get Him to the Greek', 'Rock of Ages']",5,12,https://www.imdb.com/name/nm1258970/?ref_=adv_li_st_1,https://www.imdb.com/name/nm1258970/awards?ref_=nm_ql_2
381,John Hawkes,9/11/59,"Alexandria, Minnesota, USA","[""Winter's Bone"", 'The Sessions', 'Martha Marcy May Marlene', 'Three Billboards Outside Ebbing, Missouri']",17,60,https://www.imdb.com/name/nm0370035/?ref_=adv_li_st_1,https://www.imdb.com/name/nm0370035/awards?ref_=nm_ql_2
382,Jonah Hill,12/20/83,"Los Angeles, California, USA","['21 Jump Street', '22 Jump Street', 'The Wolf of Wall Street', 'Moneyball']",7,61,https://www.imdb.com/name/nm1706767/?ref_=adv_li_st_1,https://www.imdb.com/name/nm1706767/awards?ref_=nm_ql_2
383,Callan McAuliffe,NA,NA,"['Flipped', 'I Am Number Four', 'The Great Gatsby', 'Kite']",1,0,https://www.imdb.com/name/nm2786608/?ref_=adv_li_st_1,https://www.imdb.com/name/nm2786608/awards?ref_=nm_ql_2
384,Javier Bardem,3/1/69,"Las Palmas de Gran Canaria, Gran Canaria, Canary Islands, Spain","['Skyfall', 'No Country for Old Men', 'The Sea Inside', 'Vicky Cristina Barcelona']",102,85,https://www.imdb.com/name/nm0000849/?ref_=adv_li_st_1,https://www.imdb.com/name/nm0000849/awards?ref_=nm_ql_2
385,Michelle Rodriguez,7/12/78,"San Antonio, Texas, USA","['Furious 7', 'Furious 6', 'S.W.A.T.', 'The Fate of the Furious']",10,29,https://www.imdb.com/name/nm0735442/?ref_=adv_li_st_1,https://www.imdb.com/name/nm0735442/awards?ref_=nm_ql_2
386,Robert Capron,7/9/98,"Providence, Rhode Island, USA","['Diary of a Wimpy Kid', 'The Polka King', 'Elementary', 'Frankenweenie']",3,2,https://www.imdb.com/name/nm2953573/?ref_=adv_li_st_1,https://www.imdb.com/name/nm2953573/awards?ref_=nm_ql_2
387,Carey Mulligan,5/28/85,"Westminster, London, England, UK","['Never Let Me Go', 'An Education', 'Shame', 'Suffragette']",43,76,https://www.imdb.com/name/nm1659547/?ref_=adv_li_st_1,https://www.imdb.com/name/nm1659547/awards?ref_=nm_ql_2
388,Gyton Grantley,1980-7-0,NA,NA,2,1,https://www.imdb.com/name/nm1189489/?ref_=adv_li_st_1,https://www.imdb.com/name/nm1189489/awards?ref_=nm_ql_2
389,Jay Baruchel,4/9/82,"Ottawa, Ontario, Canada","['Goon', 'This Is the End', 'How to Train Your Dragon', 'How to Train Your Dragon 2']",4,11,https://www.imdb.com/name/nm0059431/?ref_=adv_li_st_1,https://www.imdb.com/name/nm0059431/awards?ref_=nm_ql_2
390,Paolo Bonacelli,2/28/37,"Rome, Lazio, Italy","['Salò, or the 120 Days of Sodom', 'The American', 'Caligula', 'Mission: Impossible III']",4,1,https://www.imdb.com/name/nm0093678/?ref_=adv_li_st_1,https://www.imdb.com/name/nm0093678/awards?ref_=nm_ql_2
391,Angelina Jolie,6/4/75,"Los Angeles, California, USA","['Maleficent', 'Girl, Interrupted', 'Changeling', 'Salt']",56,111,https://www.imdb.com/name/nm0001401/?ref_=adv_li_st_1,https://www.imdb.com/name/nm0001401/awards?ref_=nm_ql_2
392,Selena Gomez,7/22/92,"Grand Prairie, Texas, USA","['Spring Breakers', 'Monte Carlo', 'Hotel Transylvania', 'Getaway']",41,45,https://www.imdb.com/name/nm1411125/?ref_=adv_li_st_1,https://www.imdb.com/name/nm1411125/awards?ref_=nm_ql_2
393,Chloë Grace Moretz,2/10/97,"Atlanta, Georgia, USA","['Let Me In', 'Kick-Ass', 'The 5th Wave', 'Carrie']",28,41,https://www.imdb.com/name/nm1631269/?ref_=adv_li_st_1,https://www.imdb.com/name/nm1631269/awards?ref_=nm_ql_2
394,Tina Fey,5/18/70,"Upper Darby, Pennsylvania, USA","['30 Rock', 'Date Night', 'Mean Girls', 'Sisters']",49,129,https://www.imdb.com/name/nm0275486/?ref_=adv_li_st_1,https://www.imdb.com/name/nm0275486/awards?ref_=nm_ql_2
395,Emilie de Ravin,12/27/81,"Mount Eliza, Victoria, Australia","['Remember Me', 'Brick', 'The Hills Have Eyes', 'Lost']",2,6,https://www.imdb.com/name/nm0211087/?ref_=adv_li_st_1,https://www.imdb.com/name/nm0211087/awards?ref_=nm_ql_2
396,Min-sik Choi,1/22/62,"Seoul, South Korea","['Oldeuboi', 'I Saw the Devil', 'Failan', 'Lucy']",21,12,https://www.imdb.com/name/nm0158856/?ref_=adv_li_st_1,https://www.imdb.com/name/nm0158856/awards?ref_=nm_ql_2
397,Ed Harris,11/28/50,"Tenafly, New Jersey, USA","['The Truman Show', 'Pollock', 'The Hours', 'Appaloosa']",28,51,https://www.imdb.com/name/nm0000438/?ref_=adv_li_st_1,https://www.imdb.com/name/nm0000438/awards?ref_=nm_ql_2
398,Liam Hemsworth,1/13/90,"Melbourne, Victoria, Australia","['The Hunger Games', 'The Hunger Games: Mockingjay - Part 1', 'The Hunger Games: Catching Fire', 'Independence Day: Resurgence']",6,16,https://www.imdb.com/name/nm2955013/?ref_=adv_li_st_1,https://www.imdb.com/name/nm2955013/awards?ref_=nm_ql_2
399,Josh Duhamel,11/14/72,"Minot, North Dakota, USA","['Transformers', 'Transformers: The Last Knight', 'Safe Haven', 'When in Rome']",3,17,https://www.imdb.com/name/nm0241049/?ref_=adv_li_st_1,https://www.imdb.com/name/nm0241049/awards?ref_=nm_ql_2
400,Anthony Hopkins,12/31/37,"Margam, Port Talbot, West Glamorgan, Wales, UK","['The Silence of the Lambs', 'Hitchcock', ""The World's Fastest Indian"", 'Hannibal']",51,63,https://www.imdb.com/name/nm0000164/?ref_=adv_li_st_1,https://www.imdb.com/name/nm0000164/awards?ref_=nm_ql_2
401,Nipsey Hussle,8/15/85,"Los Angeles, California, USA","['Grand Theft Auto V', 'Love Chronicles: Secrets Revealed', 'Caged Animal', 'Crazy Ex-Girlfriend']",0,1,https://www.imdb.com/name/nm2596169/?ref_=adv_li_st_1,https://www.imdb.com/name/nm2596169/awards?ref_=nm_ql_2
402,Cameron Diaz,8/30/72,"San Diego, California, USA","[""There's Something About Mary"", 'Vanilla Sky', ""Charlie's Angels"", ""My Best Friend's Wedding""]",29,83,https://www.imdb.com/name/nm0000139/?ref_=adv_li_st_1,https://www.imdb.com/name/nm0000139/awards?ref_=nm_ql_2
403,Hayden Christensen,4/19/81,"Vancouver, British Columbia, Canada","['Star Wars: Episode III - Revenge of the Sith', 'Star Wars: Episode II - Attack of the Clones', 'Jumper', 'Shattered Glass']",9,19,https://www.imdb.com/name/nm0159789/?ref_=adv_li_st_1,https://www.imdb.com/name/nm0159789/awards?ref_=nm_ql_2
404,Emilio Estevez,5/12/62,"New York City, New York, USA","['The Way', 'Bobby', 'The Public', 'The Breakfast Club']",4,11,https://www.imdb.com/name/nm0000389/?ref_=adv_li_st_1,https://www.imdb.com/name/nm0000389/awards?ref_=nm_ql_2
405,Timothy Olyphant,5/20/68,"Honolulu, Hawaii, USA","['Justified', 'The Crazies', 'A Perfect Getaway', 'Hitman']",3,21,https://www.imdb.com/name/nm0648249/?ref_=adv_li_st_1,https://www.imdb.com/name/nm0648249/awards?ref_=nm_ql_2
406,Ellen Page,2/21/87,"Halifax, Nova Scotia, Canada","['Juno', 'Inception', 'Hard Candy', 'X-Men: Days of Future Past']",43,66,https://www.imdb.com/name/nm0680983/?ref_=adv_li_st_1,https://www.imdb.com/name/nm0680983/awards?ref_=nm_ql_2
407,Ali Larter,2/28/76,"Cherry Hill, New Jersey, USA","['Final Destination', 'Obsessed', 'Legally Blonde', 'Resident Evil: Afterlife']",4,5,https://www.imdb.com/name/nm0005123/?ref_=adv_li_st_1,https://www.imdb.com/name/nm0005123/awards?ref_=nm_ql_2
408,Forest Whitaker,7/15/61,"Longview, Texas, USA","['The Last King of Scotland', 'The Butler', 'Battlefield Earth', 'Black Panther']",58,56,https://www.imdb.com/name/nm0001845/?ref_=adv_li_st_1,https://www.imdb.com/name/nm0001845/awards?ref_=nm_ql_2
